hour_of_year,insolation,temperature,rainfall,wind_speed,wind_direction,humidity
2962,1159,37.4,64282,42,248,31
2963,1079,38.3,64283,52,271,26
2964,852,39,64284,69,315,22
2965,819,39,64285,78,315,19
2966,765,38.8,64286,90,355,18
2967,727,37.3,64287,87,336,20
2968,381,35,64288,78,315,26
2969,90,31.4,64289,50,205,35
2970,0,28.1,64290,26,114,47
2971,0,25.4,64291,0,0,57
2972,0,24.4,64292,0,0,61
2973,0,24.2,64293,0,0,59
2974,0,24.6,64294,0,0,54
2975,0,24,64295,1,0,52
2976,0,22.7,64296,5,24,53
2977,0,20.4,64297,0,0,59
2978,0,18.6,64298,2,17,68
2979,0,17.5,64299,0,0,73
2980,0,17.6,64300,0,0,79
2981,37,20.1,64301,15,76,68
2982,427,23.6,64302,33,175,54
2983,633,28,64303,53,315,44
2984,924,31.1,64304,64,359,37
2985,1085,33.7,64305,69,17,32
2986,885,34.8,64306,67,315,29
2987,1107,36,64307,64,296,26
2988,435,36.3,64308,61,262,24
2989,267,37,64309,61,293,23
2990,850,36.6,64310,60,288,23
2991,620,36.1,64311,59,317,23
2992,403,34.4,64312,53,293,25
2993,334,32.9,64313,45,301,28
2994,1,30.8,64314,36,264,30
2995,0,29.4,64315,31,270,33
2996,0,27.8,64316,28,248,37
2997,0,27.1,64317,29,292,42
2998,0,26.2,64318,31,315,47
2999,0,25.7,64319,31,13,54
3000,0,24,64320,24,345,62
3001,0,22,64321,14,293,71
3002,0,19.2,64322,2,151,81
3003,0,17.8,64323,0,61,83
3004,0,20.2,64324,0,0,76
3005,81,21.1,64325,1,63,71
3006,416,23.1,64326,12,157,64
3007,576,26.6,64327,25,315,52
3008,505,29.7,64328,41,5,46
3009,468,32.6,64329,49,30,38
3010,1131,34.2,64330,53,315,34
3011,844,35.5,64331,48,297,29
3012,474,35.9,64332,45,263,26
3013,687,36.6,64333,42,315,22
3014,570,36.6,64334,44,320,21
3015,580,36.5,64335,44,354,21
3016,314,35.2,64336,42,293,24
3017,56,33.3,64337,30,236,28
3018,2,29.8,64338,16,94,37
3019,0,26.2,64339,0,0,47
3020,0,22.4,64340,0,0,63
3021,0,20.4,64341,0,0,73
3022,0,19.6,64342,0,0,79
3023,0,20.7,64343,8,168,73
3024,0,21.7,64344,15,252,70
3025,0,22.6,64345,14,293,64
3026,0,21.9,64346,10,183,68
3027,0,21.1,64347,3,92,71
3028,0,15.2,64348,0,0,94
3029,3,18.2,64349,0,0,79
3030,123,22.7,64350,0,0,61
3031,872,27.4,64351,0,0,47
3032,924,31.1,64352,4,41,38
3033,731,33.4,64353,9,100,34
3034,662,34.4,64354,14,158,31
3035,508,35.1,64355,17,193,31
3036,311,36.1,64356,17,193,28
3037,1029,37.4,64357,14,158,26
3038,690,38.4,64358,9,100,24
3039,556,38.3,64359,4,41,24
3040,558,36.4,64360,0,0,27
3041,282,32.8,64361,0,0,34
3042,2,28.4,64362,0,0,46
3043,0,24.4,64363,0,0,63
3044,0,21.8,64364,1,9,76
3045,0,20.9,64365,1,8,80
3046,0,21,64366,0,0,76
3047,0,21,64367,0,0,74
3048,0,20,64368,0,0,74
3049,0,18,64369,0,0,82
3050,0,15.7,64370,1,8,91
3051,0,14.5,64371,1,9,99
3052,0,18,64372,0,0,90
3053,126,21.2,64373,0,2,77
3054,669,25.8,64374,0,0,58
3055,500,29.4,64375,0,0,47
3056,924,32.7,64376,11,19,38
3057,852,34,64377,27,86,35
3058,932,35,64378,42,158,32
3059,535,35,64379,51,246,32
3060,671,36.3,64380,51,279,29
3061,851,37.4,64381,42,270,28
3062,951,39.1,64382,27,185,26
3063,902,38.7,64383,11,94,27
3064,102,37,64384,0,0,30
3065,23,32.7,64385,0,0,40
3066,2,28.8,64386,0,0,52
3067,0,25.2,64387,0,0,66
3068,0,24.4,64388,2,11,68
3069,0,24.3,64389,2,22,65
3070,0,25,64390,0,0,57
3071,0,23.8,64391,0,0,57
3072,0,21.8,64392,0,0,62
3073,0,18.4,64393,0,0,79
3074,0,16.5,64394,2,0,91
3075,0,15.8,64395,2,12,94
3076,0,17.8,64396,0,0,98
3077,107,20.8,64397,30,63,83
3078,503,24.3,64398,51,59,73
3079,793,29,64399,78,135,63
3080,819,31.6,64400,77,116,59
3081,1103,34,64401,74,175,55
3082,728,34.4,64402,53,158,54
3083,883,35.8,64403,45,221,47
3084,902,35.8,64404,28,173,44
3085,369,36.6,64405,25,158,39
3086,758,35.3,64406,9,30,41
3087,601,34.4,64407,8,13,44
3088,274,32,64408,0,0,53
3089,225,30.7,64409,12,156,59
3090,1,28.4,64410,15,251,67
3091,0,27.4,64411,25,360,69
3092,0,25.3,64412,15,272,73
3093,0,24.9,64413,13,180,71
3094,0,23.8,64414,0,0,72
3095,0,24.2,64415,3,0,70
3096,0,23,64416,0,0,75
3097,0,22,64417,0,0,79
3098,0,19.3,64418,0,0,91
3099,0,18.2,64419,0,37,96
3100,0,25.4,64420,25,90,64
3101,270,26.9,64421,34,110,59
3102,390,28.3,64422,48,120,54
3103,65,30,64423,53,113,50
3104,457,31.1,64424,65,114,47
3105,329,32.3,64425,70,117,46
3106,371,33,64426,78,135,45
3107,230,33.9,64427,74,147,44
3108,914,34.3,64428,74,161,43
3109,800,34.6,64429,67,158,43
3110,433,34.1,64430,68,153,42
3111,516,33.5,64431,64,138,43
3112,88,32.4,64432,67,135,45
3113,263,31.5,64433,62,133,49
3114,1,30.2,64434,64,148,54
3115,0,29,64435,61,158,61
3116,0,27.4,64436,66,166,65
3117,0,26.1,64437,60,146,70
3118,0,24.8,64438,53,113,72
3119,0,24.2,64439,32,59,73
3120,0,23.7,64440,16,21,73
3121,0,23.8,64441,0,0,72
3122,0,23.9,64442,2,18,71
3123,0,24.6,64443,8,49,68
3124,0,24.6,64444,53,135,78
3125,87,25.3,64445,66,116,72
3126,180,24.3,64446,64,124,74
3127,287,24.6,64447,67,135,73
3128,89,23,64448,47,146,85
3129,493,23.5,64449,39,125,87
3130,55,23.4,64450,25,90,92
3131,842,25.9,64451,36,48,78
3132,872,26.6,64452,43,46,72
3133,481,27.6,64453,61,90,63
3134,582,25.2,64454,58,188,68
3135,436,23.4,64455,58,289,74
3136,45,20.4,64456,42,360,91
3137,22,20.4,64457,40,351,93
3138,3,19.8,64458,27,278,98
3139,0,21,64459,25,158,91
3140,0,20,64460,9,54,96
3141,0,20.3,64461,7,0,91
3142,0,19.4,64462,0,0,96
3143,0,21.2,64463,15,47,86
3144,0,22.1,64464,23,115,84
3145,0,24.6,64465,42,158,76
3146,0,24.7,64466,43,175,78
3147,0,25.6,64467,54,156,75
3148,0,18,64468,0,0,94
3149,17,19.8,64469,0,0,87
3150,37,22.5,64470,1,11,76
3151,178,25,64471,0,0,65
3152,551,27.5,64472,5,39,56
3153,477,29.1,64473,1,7,50
3154,534,30.4,64474,0,0,46
3155,1032,31.1,64475,0,0,44
3156,1015,32.2,64476,0,0,43
3157,754,33,64477,0,0,42
3158,595,33.9,64478,19,147,41
3159,794,33.6,64479,32,239,40
3160,445,32.4,64480,42,315,41
3161,71,29.7,64481,32,239,43
3162,1,26.9,64482,19,147,49
3163,0,24,64483,0,0,59
3164,0,22.3,64484,0,0,72
3165,0,21.3,64485,0,0,83
3166,0,21,64486,0,0,89
3167,0,20.3,64487,1,7,92
3168,0,19.4,64488,5,39,93
3169,0,18,64489,0,0,94
3170,0,17.2,64490,1,11,96
3171,0,16.9,64491,0,0,97
3172,0,21,64492,25,135,91
3173,52,22.5,64493,31,123,83
3174,531,24.8,64494,36,151,73
3175,274,26.2,64495,31,90,66
3176,164,28.4,64496,30,124,59
3177,864,29.7,64497,24,95,55
3178,354,31.6,64498,25,135,49
3179,997,32.3,64499,20,72,46
3180,468,33.7,64500,20,71,41
3181,891,34,64501,14,0,39
3182,912,34.9,64502,13,26,39
3183,524,34.2,64503,4,0,42
3184,377,33.4,64504,0,0,48
3185,286,31,64505,0,0,57
3186,46,29.3,64506,0,0,65
3187,0,27.4,64507,0,0,70
3188,0,27.1,64508,16,151,70
3189,0,26.2,64509,25,218,69
3190,0,25.6,64510,31,293,68
3191,0,23.3,64511,21,196,72
3192,0,21.3,64512,12,126,80
3193,0,19,64513,0,0,92
3194,0,18.7,64514,4,25,98
3195,0,19,64515,10,35,98
3196,0,21,64516,0,0,88
3197,34,23.5,64517,4,79,76
3198,62,25.8,64518,12,195,65
3199,453,28,64519,25,315,60
3200,498,27.8,64520,39,38,60
3201,622,27,64521,53,55,65
3202,508,25.4,64522,61,360,72
3203,289,25.8,64523,63,255,74
3204,746,27.2,64524,55,138,68
3205,870,30.4,64525,42,45,56
3206,1045,32.6,64526,25,0,45
3207,442,34.2,64527,10,0,39
3208,683,33,64528,0,0,38
3209,301,30.9,64529,0,12,45
3210,6,27.1,64530,0,12,58
3211,0,24.2,64531,0,0,76
3212,0,21.6,64532,1,0,90
3213,0,21.3,64533,1,0,94
3214,0,21.6,64534,0,0,90
3215,0,23.1,64535,0,13,84
3216,0,23.2,64536,0,15,82
3217,0,23,64537,0,0,85
3218,0,21.3,64538,0,0,91
3219,0,20.8,64539,0,0,93
3220,0,19,64540,0,0,95
3221,98,22,64541,14,34,79
3222,336,25.8,64542,30,46,62
3223,852,29.8,64543,42,45,51
3224,841,32.3,64544,44,19,44
3225,553,33.8,64545,37,16,41
3226,931,34,64546,25,45,40
3227,522,34.4,64547,15,137,40
3228,933,34.9,64548,11,249,39
3229,815,36,64549,14,360,38
3230,586,36.6,64550,20,45,36
3231,905,36.8,64551,26,27,36
3232,595,35.4,64552,25,293,38
3233,334,33.3,64553,19,180,46
3234,72,30.3,64554,9,65,55
3235,0,27.6,64555,0,0,68
3236,0,25.2,64556,0,0,78
3237,0,24.2,64557,0,0,82
3238,0,23.4,64558,0,0,82
3239,0,23.1,64559,4,20,84
3240,0,22,64560,4,11,87
3241,0,20.6,64561,0,0,95
3242,0,18.8,64562,0,0,95
3243,0,18.2,64563,0,0,94
3244,0,22.6,64564,0,0,79
3245,118,24,64565,0,0,72
3246,400,26.2,64566,0,0,64
3247,573,28.6,64567,0,0,56
3248,128,31,64568,29,63,50
3249,313,32.7,64569,46,103,46
3250,649,34.1,64570,61,135,43
3251,955,34.9,64571,46,103,42
3252,1003,35.7,64572,29,63,40
3253,965,36.4,64573,0,0,39
3254,886,37.2,64574,0,0,38
3255,476,37.2,64575,0,0,38
3256,573,36.6,64576,0,0,39
3257,115,34.8,64577,1,3,42
3258,3,32.5,64578,8,17,48
3259,0,30,64579,0,0,55
3260,0,28.2,64580,2,5,63
3261,0,26.8,64581,0,0,69
3262,0,26,64582,0,0,74
3263,0,25.1,64583,0,0,76
3264,0,24.2,64584,2,5,78
3265,0,23,64585,0,0,81
3266,0,22.3,64586,8,17,82
3267,0,21.9,64587,1,3,83
3268,0,25,64588,0,0,72
3269,80,26.7,64589,0,0,65
3270,113,28.1,64590,0,0,65
3271,540,30.6,64591,14,0,58
3272,235,31.8,64592,36,65,56
3273,375,33.3,64593,58,147,50
3274,359,33.2,64594,61,158,47
3275,913,33.4,64595,57,164,40
3276,749,31.8,64596,41,112,40
3277,81,30,64597,31,90,42
3278,330,26.5,64598,23,52,55
3279,127,24.1,64599,32,76,70
3280,6,21.6,64600,42,90,90
3281,141,21.5,64601,56,136,91
3282,25,21.2,64602,53,117,94
3283,0,22.2,64603,42,90,84
3284,0,21.8,64604,17,9,85
3285,0,22.3,64605,4,0,82
3286,0,22,64606,0,0,87
3287,0,23.2,64607,18,108,81
3288,0,23.8,64608,37,196,79
3289,0,25,64609,53,270,72
3290,0,24.7,64610,45,223,73
3291,0,25.2,64611,27,137,69
3292,0,22,64612,0,0,90
3293,52,22.3,64613,6,1,91
3294,118,23.1,64614,0,2,89
3295,372,24,64615,0,0,84
3296,207,25.3,64616,0,0,78
3297,381,26.5,64617,0,0,72
3298,247,27.8,64618,0,0,67
3299,909,28.7,64619,24,14,63
3300,339,29.5,64620,38,38,61
3301,714,30,64621,53,68,59
3302,356,30.4,64622,44,95,57
3303,149,30.2,64623,39,111,56
3304,470,29.6,64624,25,113,56
3305,245,28.3,64625,29,98,59
3306,214,26.9,64626,28,73,63
3307,0,25.4,64627,36,45,69
3308,0,24.4,64628,25,22,76
3309,0,23.6,64629,18,7,81
3310,0,23.2,64630,0,0,84
3311,0,22.7,64631,0,0,86
3312,0,22.4,64632,0,0,86
3313,0,22,64633,0,0,87
3314,0,21.9,64634,0,0,87
3315,0,21.7,64635,4,0,89
3316,0,23.6,64636,0,0,81
3317,118,22.9,64637,7,1,85
3318,191,23.4,64638,22,27,79
3319,153,23.8,64639,36,45,78
3320,256,25.4,64640,50,78,70
3321,512,25.9,64641,54,86,72
3322,843,26.4,64642,53,90,72
3323,457,25.4,64643,42,65,82
3324,141,25.2,64644,33,56,84
3325,519,25,64645,25,45,84
3326,108,26.6,64646,25,66,72
3327,302,27.8,64647,24,77,64
3328,238,29,64648,25,90,57
3329,52,28,64649,18,66,62
3330,34,26.4,64650,10,41,70
3331,0,23.4,64651,0,0,87
3332,0,21.7,64652,0,0,95
3333,0,20.3,64653,0,0,95
3334,0,20.8,64654,0,0,93
3335,0,21.2,64655,2,2,91
3336,0,22.5,64656,4,12,84
3337,0,23,64657,0,0,85
3338,0,23.9,64658,0,2,80
3339,0,23.5,64659,0,0,84
3340,0,18.4,64660,0,0,96
3341,36,21,64661,10,84,89
3342,177,24.2,64662,16,137,75
3343,604,27.2,64663,19,180,64
3344,669,29.3,64664,14,137,54
3345,908,30.6,64665,8,84,49
3346,977,31.2,64666,0,0,46
3347,247,31.7,64667,1,0,48
3348,850,32.2,64668,5,0,49
3349,747,32.8,64669,14,0,51
3350,817,33,64670,17,4,50
3351,263,32.6,64671,20,23,50
3352,321,31.2,64672,14,0,52
3353,35,29.2,64673,10,6,59
3354,7,27,64674,2,0,68
3355,0,25.2,64675,0,0,79
3356,0,23.9,64676,0,0,85
3357,0,23.1,64677,0,6,89
3358,0,22.4,64678,0,0,87
3359,0,21.5,64679,3,23,86
3360,0,20,64680,1,4,87
3361,0,18.4,64681,0,0,93
3362,0,17.2,64682,0,0,96
3363,0,17.1,64683,0,0,94
3364,0,22.4,64684,0,0,96
3365,6,22.7,64685,10,19,98
3366,454,24.1,64686,22,86,90
3367,72,26,64687,19,90,81
3368,565,28.7,64688,22,147,68
3369,583,30.9,64689,17,136,58
3370,1106,32.4,64690,25,158,52
3371,860,32.4,64691,30,99,51
3372,292,32,64692,46,92,50
3373,102,31.2,64693,53,45,50
3374,585,31,64694,62,78,47
3375,117,30.8,64695,52,61,46
3376,501,30.8,64696,42,90,45
3377,75,29.8,64697,22,53,49
3378,38,28.3,64698,20,89,55
3379,0,26,64699,25,113,64
3380,0,24,64700,51,231,72
3381,0,22.3,64701,68,287,79
3382,0,21.6,64702,78,338,80
3383,0,21.3,64703,59,245,84
3384,0,21.8,64704,34,150,84
3385,0,22,64705,0,0,88
3386,0,22.4,64706,0,0,90
3387,0,22.2,64707,0,0,96
3388,0,20,64708,0,0,86
3389,8,20,64709,12,122,88
3390,16,19.7,64710,22,208,92
3391,65,19.6,64711,53,270,96
3392,37,19.6,64712,47,207,98
3393,523,20.2,64713,43,121,96
3394,700,21.4,64714,14,0,88
3395,698,23.5,64715,13,0,76
3396,732,25.8,64716,5,0,65
3397,515,28,64717,25,90,56
3398,301,29.2,64718,25,146,52
3399,794,29.5,64719,38,196,52
3400,307,28.6,64720,25,158,56
3401,273,27,64721,27,120,66
3402,149,24.9,64722,5,35,77
3403,0,23,64723,0,0,87
3404,0,21.3,64724,0,0,94
3405,0,20.2,64725,0,0,96
3406,0,19.6,64726,14,0,95
3407,0,19.6,64727,62,51,91
3408,0,19.7,64728,81,35,88
3409,0,20,64729,94,23,86
3410,0,20,64730,60,0,85
3411,0,20.1,64731,34,0,85
3412,0,20.2,64732,0,0,98
3413,76,21.4,64733,6,38,92
3414,314,23.2,64734,7,37,82
3415,388,24.8,64735,14,45,74
3416,528,26.3,64736,11,7,66
3417,445,27.3,64737,15,4,61
3418,763,28.2,64738,14,0,55
3419,357,28.8,64739,24,57,52
3420,731,29.7,64740,26,93,48
3421,927,30.4,64741,31,135,45
3422,569,31.1,64742,21,104,42
3423,203,30.9,64743,14,69,43
3424,588,30,64744,0,0,47
3425,242,28.1,64745,0,0,57
3426,208,26,64746,0,0,69
3427,0,24,64747,0,0,83
3428,0,22.8,64748,0,0,90
3429,0,22.2,64749,2,18,93
3430,0,22,64750,0,0,92
3431,0,21.6,64751,8,10,92
3432,0,21.1,64752,9,0,92
3433,0,20.2,64753,14,0,98
3434,0,19.7,64754,7,0,95
3435,0,19.5,64755,6,0,95
3436,0,19,64756,0,0,91
3437,142,20.9,64757,0,0,78
3438,205,23.7,64758,0,0,64
3439,443,26.8,64759,0,0,54
3440,504,28.9,64760,8,44,48
3441,622,30.3,64761,12,77,47
3442,890,30.6,64762,19,135,48
3443,949,31.1,64763,20,168,47
3444,686,31.6,64764,24,220,46
3445,868,32.8,64765,25,248,42
3446,907,33.6,64766,31,287,39
3447,240,33.8,64767,31,276,39
3448,592,32.6,64768,31,248,42
3449,87,30.4,64769,21,160,52
3450,62,27.2,64770,12,82,66
3451,0,24.4,64771,0,0,81
3452,0,22.2,64772,0,0,92
3453,0,21.4,64773,0,0,95
3454,0,21.4,64774,0,0,91
3455,0,21.9,64775,0,3,87
3456,0,21.7,64776,3,17,87
3457,0,21,64777,0,0,91
3458,0,19.6,64778,2,6,96
3459,0,18.8,64779,0,0,98
3460,0,19.8,64780,0,0,93
3461,161,21.8,64781,6,16,81
3462,492,24.6,64782,17,99,68
3463,693,27.8,64783,25,135,58
3464,603,30.4,64784,31,194,52
3465,516,32.2,64785,29,155,48
3466,777,33,64786,25,113,46
3467,549,33.4,64787,17,5,45
3468,868,33.8,64788,14,0,43
3469,919,34.4,64789,14,0,41
3470,874,35,64790,20,136,38
3471,224,35.3,64791,24,233,37
3472,603,34.6,64792,25,315,39
3473,68,32.8,64793,19,246,45
3474,34,30.1,64794,10,151,53
3475,0,27.2,64795,0,0,64
3476,0,24.6,64796,0,0,73
3477,0,22.9,64797,0,0,81
3478,0,22,64798,0,0,84
3479,0,21.6,64799,2,15,86
3480,0,21.1,64800,3,46,89
3481,0,20.4,64801,0,0,96
3482,0,19.5,64802,0,0,95
3483,0,19.2,64803,0,0,95
3484,0,19.2,64804,0,0,93
3485,89,21.7,64805,0,0,78
3486,111,25.1,64806,0,0,66
3487,521,29,64807,0,0,57
3488,891,31.6,64808,11,51,53
3489,549,33.3,64809,16,89,49
3490,348,33.8,64810,25,158,45
3491,436,34.5,64811,25,197,36
3492,996,35.1,64812,30,259,28
3493,451,36.4,64813,31,293,22
3494,392,37,64814,40,339,22
3495,389,37.1,64815,41,327,26
3496,449,35.4,64816,42,293,37
3497,119,32.8,64817,28,189,49
3498,60,29.2,64818,16,97,65
3499,0,26,64819,0,0,78
3500,0,23.4,64820,0,0,87
3501,0,22.4,64821,0,0,87
3502,0,22.2,64822,0,0,85
3503,0,22.7,64823,0,4,81
3504,0,22.3,64824,4,19,84
3505,0,21.4,64825,0,0,89
3506,0,19.7,64826,2,7,97
3507,0,18.9,64827,0,0,98
3508,0,21,64828,0,0,95
3509,212,23,64829,0,0,82
3510,565,26,64830,0,0,67
3511,720,29,64831,0,0,56
3512,829,31.9,64832,22,119,47
3513,388,33.8,64833,37,206,43
3514,407,35.2,64834,53,315,41
3515,829,35.9,64835,48,327,39
3516,982,36.8,64836,44,350,36
3517,754,37.4,64837,31,315,33
3518,888,38,64838,31,336,30
3519,891,37.7,64839,27,305,30
3520,402,36.4,64840,31,293,32
3521,323,33.8,64841,21,189,39
3522,250,30.9,64842,15,112,49
3523,0,28,64843,0,0,63
3524,0,26.1,64844,0,0,74
3525,0,24.9,64845,0,0,80
3526,0,24.4,64846,0,0,81
3527,0,23.7,64847,0,0,83
3528,0,22.8,64848,3,23,85
3529,0,21.4,64849,0,0,91
3530,0,20.4,64850,5,25,98
3531,0,20,64851,0,0,95
3532,0,21,64852,0,0,93
3533,5,23.2,64853,0,83,84
3534,400,26.4,64854,9,197,69
3535,579,30.2,64855,14,248,57
3536,351,33.2,64856,25,244,47
3537,1144,35.1,64857,25,140,43
3538,908,35.6,64858,25,23,41
3539,965,35.4,64859,15,0,42
3540,856,34.8,64860,14,0,43
3541,551,34.4,64861,14,0,44
3542,700,34,64862,27,170,43
3543,747,33.8,64863,35,300,43
3544,531,33,64864,42,360,43
3545,400,31.9,64865,31,282,47
3546,258,30,64866,19,152,52
3547,0,28,64867,0,0,60
3548,0,26,64868,0,0,65
3549,0,24.8,64869,0,0,69
3550,0,24,64870,0,0,70
3551,0,23.7,64871,1,37,74
3552,0,23,64872,5,51,78
3553,0,22.2,64873,0,0,85
3554,0,21,64874,1,0,92
3555,0,20.5,64875,0,0,96
3556,0,21,64876,0,0,80
3557,138,23.4,64877,6,178,74
3558,459,25.8,64878,18,287,64
3559,340,29,64879,25,360,52
3560,763,30.7,64880,33,261,43
3561,877,32.4,64881,32,155,36
3562,508,33,64882,31,23,31
3563,502,34.5,64883,26,49,30
3564,449,35.2,64884,30,123,31
3565,1029,36.6,64885,36,293,32
3566,334,36.6,64886,49,3,33
3567,859,36.8,64887,54,39,33
3568,552,35.6,64888,53,293,34
3569,419,34.7,64889,37,198,34
3570,143,32.2,64890,19,52,39
3571,0,30,64891,0,0,45
3572,0,26.6,64892,0,0,56
3573,0,24.3,64893,0,0,68
3574,0,22,64894,0,0,79
3575,0,21.5,64895,3,59,82
3576,0,20.8,64896,5,22,81
3577,0,21,64897,0,0,78
3578,0,20.2,64898,0,0,79
3579,0,20.6,64899,0,0,79
3580,0,17.8,64900,0,0,95
3581,28,21.1,64901,0,0,74
3582,284,24.8,64902,3,0,61
3583,289,29.6,64903,0,0,46
3584,920,32.3,64904,4,133,43
3585,689,34.6,64905,2,229,37
3586,938,35,64906,8,360,36
3587,888,36.2,64907,12,3,29
3588,782,36.4,64908,27,10,28
3589,986,37.6,64909,42,293,24
3590,308,37.4,64910,64,294,27
3591,657,37.5,64911,74,255,28
3592,118,36,64912,78,293,33
3593,33,34.9,64913,63,265,33
3594,17,32.2,64914,49,305,38
3595,0,30,64915,31,293,40
3596,0,26.7,64916,26,351,52
3597,0,24.7,64917,22,325,61
3598,0,22.6,64918,25,315,78
3599,0,22.1,64919,18,191,79
3600,0,20.8,64920,12,114,86
3601,0,20,64921,0,0,84
3602,0,18,64922,0,0,96
3603,0,17.5,64923,0,0,94
3604,0,18,64924,0,0,90
3605,8,21.2,64925,19,107,75
3606,602,25.2,64926,31,216,60
3607,571,29,64927,42,293,51
3608,920,32,64928,38,323,45
3609,866,34.1,64929,36,316,40
3610,764,35.6,64930,31,293,35
3611,1082,36.9,64931,39,277,31
3612,670,38.4,64932,47,278,26
3613,855,39.6,64933,61,293,24
3614,912,40.3,64934,63,305,23
3615,902,39.9,64935,63,305,25
3616,472,38.6,64936,53,293,28
3617,265,36.6,64937,49,278,34
3618,70,34.7,64938,41,277,39
3619,0,33.4,64939,42,293,42
3620,0,32.7,64940,36,316,40
3621,0,32,64941,34,323,40
3622,0,30.6,64942,25,293,41
3623,0,27.8,64943,20,216,50
3624,0,25.2,64944,2,5,64
3625,0,25.8,64945,0,0,58
3626,0,25.9,64946,0,0,53
3627,0,25.7,64947,0,0,56
3628,0,22,64948,0,0,88
3629,3,23,64949,9,25,85
3630,213,24.6,64950,14,54,81
3631,98,26.4,64951,25,90,75
3632,785,28.3,64952,26,107,70
3633,689,29.9,64953,30,112,63
3634,394,31.4,64954,25,90,56
3635,310,32.7,64955,26,63,50
3636,321,33.9,64956,18,25,47
3637,317,34.8,64957,14,0,45
3638,383,35.5,64958,3,0,46
3639,543,35.5,64959,1,0,47
3640,533,34.8,64960,0,0,50
3641,300,33.4,64961,11,26,52
3642,15,31.6,64962,17,39,55
3643,0,29.6,64963,25,45,58
3644,0,27.9,64964,18,30,66
3645,0,26.5,64965,12,17,72
3646,0,25.4,64966,0,0,80
3647,0,24.3,64967,0,0,85
3648,0,23.4,64968,0,0,88
3649,0,22.4,64969,0,0,88
3650,0,21.8,64970,0,0,89
3651,0,21.5,64971,1,0,89
3652,0,24,64972,8,0,86
3653,138,25.5,64973,13,0,79
3654,239,27.8,64974,14,0,69
3655,158,29.8,64975,14,0,62
3656,881,31.7,64976,10,0,56
3657,633,32.9,64977,5,0,53
3658,972,34,64978,0,0,51
3659,284,34.9,64979,0,0,48
3660,1030,36.1,64980,0,0,46
3661,973,37.2,64981,0,0,43
3662,846,38.1,64982,1,0,42
3663,781,37.9,64983,1,0,44
3664,390,36.8,64984,0,0,49
3665,34,34.5,64985,0,0,58
3666,3,32.2,64986,0,0,69
3667,0,30.2,64987,0,0,80
3668,0,29.3,64988,0,0,85
3669,0,28.9,64989,1,0,86
3670,0,28.8,64990,0,0,83
3671,0,27.9,64991,0,0,81
3672,0,26.6,64992,0,0,82
3673,0,24.8,64993,0,0,84
3674,0,23.6,64994,1,0,88
3675,0,23.1,64995,5,0,90
3676,0,25.6,64996,0,0,88
3677,3,26.5,64997,3,16,87
3678,202,28.7,64998,0,8,79
3679,605,31,64999,0,0,70
3680,722,33.8,65000,0,0,58
3681,335,35.7,65001,1,0,50
3682,376,37.4,65002,0,0,43
3683,868,38.1,65003,14,82,40
3684,978,38.9,65004,13,173,38
3685,559,39.4,65005,19,270,37
3686,741,40.2,65006,11,313,36
3687,454,40,65007,18,320,36
3688,585,39,65008,25,270,38
3689,35,36.3,65009,53,213,42
3690,2,33.2,65010,67,139,49
3691,0,29.8,65011,78,90,60
3692,0,27.8,65012,56,40,68
3693,0,26.5,65013,34,21,76
3694,0,26.6,65014,0,0,78
3695,0,26.5,65015,0,3,82
3696,0,26.6,65016,0,0,82
3697,0,26,65017,0,0,85
3698,0,25.6,65018,1,0,86
3699,0,25.1,65019,9,0,89
3700,0,25.4,65020,0,0,75
3701,3,26.4,65021,13,34,70
3702,39,27.6,65022,27,80,64
3703,483,29.4,65023,36,113,58
3704,268,31,65024,42,139,51
3705,248,32.7,65025,43,140,46
3706,559,34,65026,42,135,41
3707,626,35.3,65027,38,118,40
3708,1004,36,65028,35,114,39
3709,975,36.6,65029,31,113,41
3710,203,36.4,65030,28,127,43
3711,545,36.2,65031,25,132,46
3712,544,35.4,65032,25,135,48
3713,214,34.7,65033,27,119,51
3714,2,33.6,65034,33,105,50
3715,0,32.4,65035,42,90,49
3716,0,30.8,65036,51,92,46
3717,0,29.4,65037,54,90,46
3718,0,28,65038,50,90,48
3719,0,27.2,65039,36,67,56
3720,0,26.4,65040,18,39,65
3721,0,26,65041,0,0,75
3722,0,25.4,65042,0,0,79
3723,0,25.3,65043,0,0,80
3724,0,19.6,65044,50,135,98
3725,6,19.5,65045,51,151,98
3726,105,19.9,65046,45,145,96
3727,449,21.4,65047,53,135,86
3728,229,22.7,65048,44,116,82
3729,683,24.5,65049,43,113,74
3730,902,26,65050,31,113,71
3731,302,28.1,65051,34,125,63
3732,983,29.8,65052,27,124,60
3733,781,31.6,65053,31,113,55
3734,834,32.3,65054,17,75,55
3735,762,32.5,65055,14,38,56
3736,531,31.6,65056,0,0,62
3737,331,30.6,65057,3,0,68
3738,19,29.1,65058,0,0,76
3739,0,28.2,65059,0,0,80
3740,0,27.3,65060,0,3,85
3741,0,27.2,65061,1,7,83
3742,0,27,65062,8,0,81
3743,0,27.1,65063,38,6,74
3744,0,26.4,65064,57,15,71
3745,0,25.2,65065,78,45,70
3746,0,23,65066,72,75,79
3747,0,21.2,65067,68,113,87
3748,0,24.6,65068,0,0,68
3749,127,25.6,65069,16,6,62
3750,454,25.4,65070,27,20,64
3751,397,25.8,65071,50,68,67
