hour_of_year,insolation,temperature,rainfall
7729,0,18.364,0
7730,0,17.843,0
7731,0,17.341,0
7732,0,16.925,0.0002
7733,2.5189,16.571,0.0004
7734,87.0332,17.934,0.0004
7735,260.455,20.042,0.0001
7736,438.3135,22.413,0
7737,579.1451,25.367,0
7738,660.85,26.956,0
7739,706.2937,27.817,0
7740,647.7633,28.205,0
7741,524.5062,28.168,0
7742,348.8597,27.669,0
7743,154.2294,26.408,0
7744,14.5134,23.935,0
7745,0,23.063,0
7746,0,22.474,0
7747,0,21.999,0
7748,0,21.475,0
7749,0,20.85,0
7750,0,20.144,0
7751,0,19.444,0
7752,0,18.77,0
7753,0,18.214,0
7754,0,17.737,0
7755,0,17.311,0
7756,0,16.944,0
7757,2.8434,16.63,0
7758,104.4051,18.233,0
7759,297.2037,20.589,0
7760,482.7898,23.255,0
7761,624.6529,26.047,0
7762,704.231,27.386,0
7763,712.8038,28.048,0
7764,650.9503,28.354,0
7765,525.8816,28.295,0
7766,351.0918,27.813,0
7767,155.0589,26.543,0
7768,14.3215,24.138,0
7769,0,23.233,0
7770,0,22.767,0
7771,0,22.348,0
7772,0,21.883,0
7773,0,21.429,0
7774,0,20.773,0
7775,0,19.947,0
7776,0,19.069,0
7777,0,18.312,0
7778,0,17.707,0
7779,0,17.272,0
7780,0,16.956,0
7781,2.6413,16.661,0
7782,98.5628,18.025,0
7783,283.8993,20.317,0
7784,472.0049,22.739,0
7785,611.2766,25.642,0
7786,688.1889,27.195,0
7787,713.8246,27.88,0
7788,650.8567,28.139,0
7789,522.6657,28.009,0
7790,346.8839,27.519,0
7791,151.4594,26.444,0
7792,13.9646,24.272,0
7793,0,23.398,0
7794,0,22.805,0
7795,0,22.261,0
7796,0,21.736,0
7797,0,21.186,0
7798,0,20.531,0
7799,0,19.738,0
7800,0,18.917,0
7801,0,18.132,0
7802,0,17.524,0
7803,0,17.122,0
7804,0,16.854,0
7805,2.5129,16.679,0
7806,99.235,17.999,0
7807,285.8821,20.35,0
7808,464.774,22.704,0
7809,606.2105,25.765,0
7810,682.2284,27.275,0
7811,676.1195,27.845,0
7812,611.1638,28.055,0
7813,484.1064,27.935,0
7814,308.5853,27.501,0
7815,131.5696,26.275,0
7816,11.6289,24.165,0
7817,0,23.302,0
7818,0,22.735,0
7819,0,22.26,0
7820,0,21.811,0
7821,0,21.314,0
7822,0,20.769,0
7823,0,20.084,0
7824,0,19.365,0
7825,0,18.642,0
7826,0,18.025,0
7827,0,17.549,0
7828,0,17.164,0
7829,2.0368,16.861,0
7830,82.0775,17.987,0
7831,246.3944,20.114,0
7832,436.961,22.425,0
7833,578.1194,25.513,0
7834,655.4103,26.846,0
7835,667.2399,27.495,0
7836,602.4789,27.736,0
7837,477.8827,27.615,0
7838,309.4167,27.127,0
7839,131.1463,25.998,0
7840,11.4304,23.809,0
7841,0,22.895,0
7842,0,22.426,0
7843,0,21.995,0
7844,0,21.564,0
7845,0,21.083,0
7846,0,20.457,0
7847,0,19.702,0
7848,0,18.896,0
7849,0,18.19,0
7850,0,17.632,0
7851,0,17.159,0
7852,0,16.752,0
7853,1.9557,16.454,0
7854,87.3857,17.775,0
7855,261.0254,19.82,0
7856,434.3919,22.337,0
7857,574.9718,25.378,0
7858,654.4622,26.759,0
7859,670.1562,27.457,0
7860,607.3541,27.732,0
7861,478.905,27.628,0
7862,298.5849,27.128,0
7863,125.3598,26.102,0
7864,11.0311,24.222,0
7865,0,23.31,0
7866,0,22.672,0
7867,0,22.038,0
7868,0,21.479,0
7869,0,20.871,0
7870,0,20.152,0
7871,0,19.423,0
7872,0,18.763,0
7873,0,18.192,0
7874,0,17.729,0
7875,0,17.355,0
7876,0,17.054,0
7877,2.0423,16.784,0
7878,87.9351,18.095,0
7879,262.3759,20.158,0
7880,423.2777,22.692,0
7881,562.2922,25.562,0
7882,639.8524,26.961,0
7883,653.4955,27.663,0
7884,595.542,27.967,0
7885,473.2414,27.915,0
7886,306.9052,27.429,0
7887,128.3888,26.171,0
7888,10.8059,23.927,0
7889,0,23.183,0
7890,0,22.741,0
7891,0,22.214,0
7892,0,21.627,0
7893,0,21.017,0
7894,0,20.339,0
7895,0,19.525,0
7896,0,18.734,0
7897,0,18.07,0
7898,0,17.559,0
7899,0,17.177,0
7900,0,16.894,0
7901,1.6665,16.664,0
7902,77.1775,17.806,0
7903,238.3109,19.948,0
7904,404.8269,22.268,0
7905,537.4614,25.39,0
7906,610.6694,26.724,0
7907,643.1717,27.379,0
7908,592.7943,27.658,0
7909,475.848,27.564,0
7910,303.5771,26.983,0
7911,123.6709,25.635,0
7912,10.2582,23.2,0
7913,0,22.008,0
7914,0,21.215,0
7915,0,20.583,0
7916,0,20.021,0
7917,0,19.522,0
7918,0,19.085,0
7919,0,18.725,0
7920,0,18.44,0
7921,0,18.25,0
7922,0,18.059,0
7923,0,17.867,0
7924,0,17.77,0
7925,1.6752,17.755,0
7926,82.5742,18.557,0
7927,252.9249,20.512,0
7928,419.4482,22.991,0
7929,551.9326,25.775,0
7930,625.9264,27.013,0
7931,586.6597,27.585,0
7932,529.2739,27.856,0
7933,414.3529,27.769,0
7934,262.3244,27.297,0
7935,106.5879,26.044,0
7936,8.7701,24.065,0
7937,0,23.057,0
7938,0,22.281,0
7939,0,21.586,0
7940,0,21.009,0
7941,0,20.612,0
7942,0,20.346,0
7943,0,20.154,0
7944,0,19.852,0
7945,0,19.523,0
7946,0,19.076,0
7947,0,18.511,0
7948,0,18.033,0
7949,1.3912,17.641,0
7950,73.9974,18.415,0
7951,231.7411,20.423,0
7952,396.68,22.737,0
7953,528.7813,25.736,0
7954,603.4106,27.087,0
7955,617.0402,27.821,0
7956,556.1066,28.096,0
7957,440.6824,27.997,0
7958,289.3716,27.514,0
7959,121.0425,26.334,0
7960,9.6245,24.412,0
7961,0,23.533,0
7962,0,22.862,0
7963,0,22.174,0
7964,0,21.592,0
7965,0,21.131,0
7966,0,20.68,0
7967,0,20.189,0
7968,0,19.657,0
7969,0,19.036,0
7970,0,18.492,0
7971,0,18.05,0
7972,0,17.749,0
7973,1.3988,17.504,0
7974,75.2042,18.651,0
7975,232.7634,20.676,0
7976,396.728,23.079,0
7977,535.1806,25.996,0
7978,610.5695,27.304,0
7979,595.7525,27.888,0
7980,537.0285,28.108,0
7981,418.077,27.956,0
7982,261.8445,27.388,0
7983,104.4413,26.096,0
7984,7.9424,24.407,0
7985,0,23.875,0
7986,0,23.253,0
7987,0,22.539,0
7988,0,21.87,0
7989,0,21.37,0
7990,0,20.9,0
7991,0,20.458,0
7992,0,19.996,0
7993,0,19.577,0
7994,0,19.237,0
7995,0,18.954,0
7996,0,18.714,0
7997,1.2037,18.551,0
7998,67.8103,19.608,0
7999,216.6628,21.61,0
8000,384.6651,24.003,0
8001,507.7267,26.787,0
8002,578.2076,28,0
8003,587.6238,28.635,0
8004,537.5751,28.922,0
8005,429.1589,28.805,0
8006,278.3929,28.247,0
8007,113.8101,26.761,0
8008,8.5663,24.804,0
8009,0,24.283,0
8010,0,23.803,0
8011,0,23.225,0
8012,0,22.659,0
8013,0,22.168,0
8014,0,21.666,0
8015,0,21.091,0
8016,0,20.498,0
8017,0,19.994,0
8018,0,19.631,0
8019,0,19.216,0
8020,0,18.889,0
8021,1.0456,18.597,0
8022,64.8006,19.317,0
8023,200.5695,21.019,0
8024,333.3228,22.975,0
8025,437.521,25.829,0
8026,491.8081,27.134,0
8027,507.7729,27.755,0.0006
8028,465.8165,27.992,0.0058
8029,373.2218,27.895,0.0106
8030,244.5234,27.457,0.0037
8031,99.4958,26.399,0.0005
8032,7.6356,24.918,0.0007
8033,0,24.069,0.001
8034,0,23.249,0.0012
8035,0,22.355,0.0014
8036,0,21.613,0.0016
8037,0,21.019,0.0025
8038,0,20.511,0.003
8039,0,20.058,0.0022
8040,0,19.609,0.219
8041,0,19.157,0.1505
8042,0,18.75,0.1518
8043,0,18.317,0.0043
8044,0,17.966,0.0093
8045,0.9235,17.653,0.0227
8046,64.3355,18.549,0.0369
8047,213.5985,20.265,0.0854
8048,376.9769,22.517,0.0628
8049,511.4401,25.573,0.0792
8050,588.6042,27.063,0.0929
8051,606.673,27.698,0.089
8052,546.0313,27.873,0.0858
8053,429.0396,27.672,0.0639
8054,274.6426,27.019,0.0375
8055,110.4338,25.587,0.014
8056,8.0305,23.259,0.0099
8057,0,22.318,0.0079
8058,0,21.631,0.0067
8059,0,21.023,0.0053
8060,0,20.515,0.011
8061,0,20.025,0.0258
8062,0,19.588,0.0377
8063,0,19.203,0.0587
8064,0,18.834,0.0923
8065,0,18.455,0.0872
8066,0,18.064,0.0679
8067,0,17.682,0.0801
8068,0,17.355,0.0837
8069,1.1317,17.121,0.0828
8070,79.9526,18.184,0.0612
8071,255.3617,20.175,0.0143
8072,432.3606,22.92,0.0011
8073,568.6959,25.527,0.0004
8074,645.2587,26.68,0.0003
8075,648.3846,27.267,0.0003
8076,587.2025,27.418,0.0002
8077,465.2769,27.174,0.0002
8078,285.9814,26.534,0
8079,115.3339,25.246,0
8080,8.4627,23.36,0
8081,0,22.552,0
8082,0,21.952,0
8083,0,21.358,0
8084,0,20.831,0
8085,0,20.413,0
8086,0,19.979,0
8087,0,19.539,0
8088,0,19.048,0
8089,0,18.635,0
8090,0,18.257,0
8091,0,17.877,0
8092,0,17.531,0
8093,1.0597,17.13,0
8094,74.9477,17.753,0
8095,240.5307,19.715,0.0001
8096,400.8732,22.359,0.0001
8097,532.3831,24.97,0.0001
8098,605.4443,26.18,0.0001
8099,592.4729,26.781,0.0002
8100,529.1369,27.018,0.0003
8101,408.5066,26.904,0.0006
8102,252.1943,26.398,0.0004
8103,99.9099,25.115,0.0001
8104,7.2933,23.253,0
8105,0,22.263,0
8106,0,21.438,0
8107,0,20.772,0
8108,0,20.224,0
8109,0,19.81,0
8110,0,19.469,0
8111,0,19.182,0
8112,0,18.929,0.0001
8113,0,18.725,0.0001
8114,0,18.526,0.0001
8115,0,18.281,0.0001
8116,0,18.032,0
8117,0.8473,17.824,0
8118,62.3274,18.467,0
8119,209.2702,20.144,0.0001
8120,371.1845,22.77,0.0006
8121,501.1313,24.957,0.0001
8122,574.3628,26.026,0.0003
8123,580.8684,26.633,0.0006
8124,511.8769,26.827,0.0009
8125,387.4316,26.653,0.0011
8126,234.0608,26.142,0.001
8127,88.9818,25.108,0.0004
8128,6.424,23.304,0.0002
8129,0,22.456,0.0002
8130,0,21.884,0.0001
8131,0,21.367,0.0001
8132,0,20.872,0
8133,0,20.404,0
8134,0,19.879,0.0001
8135,0,19.366,0.0017
8136,0,18.924,0.0029
8137,0,18.536,0.0031
8138,0,18.266,0.0024
8139,0,18.062,0.0011
8140,0,17.839,0.0007
8141,0.8327,17.588,0
8142,66.1757,18.496,0
8143,218.8515,20.44,0
8144,383.4424,22.952,0
8145,511.159,24.676,0
8146,582.8581,25.573,0
8147,570.0448,26.042,0
8148,516.2028,26.214,0
8149,410.3747,26.08,0
8150,256.7021,25.589,0
8151,102.1243,24.48,0
8152,7.1574,22.628,0
8153,0,21.835,0
8154,0,21.244,0
8155,0,20.65,0
8156,0,19.997,0
8157,0,19.335,0
8158,0,18.739,0
8159,0,18.175,0
8160,0,17.671,0
8161,0,17.281,0
8162,0,16.851,0
8163,0,16.336,0
8164,0,15.906,0
8165,0.8857,15.558,0
8166,70.7183,16.623,0
8167,230.8562,18.652,0
8168,407.508,21.38,0
8169,542.3192,24.352,0
8170,618.771,25.661,0
8171,615.2999,26.324,0
8172,559.3465,26.622,0
8173,441.8567,26.555,0
8174,286.5031,26.022,0
8175,113.3685,24.481,0
8176,7.4618,22.072,0
8177,0,21.167,0
8178,0,20.607,0
8179,0,20.149,0
8180,0,19.76,0
8181,0,19.245,0
8182,0,18.678,0
8183,0,18.042,0
8184,0,17.382,0
8185,0,16.786,0
8186,0,16.324,0
8187,0,15.973,0
8188,0,15.658,0
8189,0.7987,15.348,0
8190,67.5127,16.361,0
8191,224.835,18.57,0
8192,391.7325,21.005,0
8193,525.2065,24.251,0
8194,599.9519,25.578,0
8195,587.11,26.172,0
8196,530.8475,26.439,0
8197,415.8287,26.335,0
8198,284.3618,25.824,0
8199,114.4772,24.186,0
8200,7.9498,21.852,0
8201,0,21.062,0
8202,0,20.512,0
8203,0,20.004,0
8204,0,19.509,0
8205,0,19.012,0
8206,0,18.455,0
8207,0,17.547,0
8208,0,16.59,0
8209,0,15.817,0
8210,0,15.302,0
8211,0,14.908,0
8212,0,14.612,0
8213,0.8331,14.386,0
8214,69.4117,15.439,0
8215,230.0934,17.859,0
8216,383.5894,20.106,0
8217,516.0819,23.317,0
8218,589.9547,25.109,0
8219,623.0552,26.065,0
8220,566.3552,26.488,0
8221,449.1675,26.413,0
8222,289.0214,25.841,0
8223,116.3129,24.219,0
8224,7.7177,22.016,0
8225,0,21.071,0
8226,0,20.396,0
8227,0,19.715,0
8228,0,19.226,0
8229,0,18.925,0
8230,0,18.667,0
8231,0,18.42,0
8232,0,18.152,0
8233,0,17.937,0
8234,0,17.717,0
8235,0,17.366,0
8236,0,16.982,0
8237,0.7442,16.636,0
8238,70.4795,17.228,0
8239,228.0405,19.294,0
8240,387.631,21.596,0
8241,511.8936,24.761,0
8242,577.9434,26.439,0
8243,574.3992,27.122,0
8244,535.8915,27.363,0
8245,438.87,27.191,0
8246,274.6526,26.507,0
8247,107.4187,24.867,0
8248,6.7854,22.735,0
8249,0,21.649,0
8250,0,20.869,0
8251,0,20.11,0
8252,0,19.488,0
8253,0,19.051,0
8254,0,18.656,0
8255,0,18.255,0
8256,0,17.816,0.0004
8257,0,17.393,0.0004
8258,0,16.998,0.0004
8259,0,16.589,0
8260,0,16.212,0
8261,0.7287,15.875,0
8262,71.2499,16.829,0
8263,237.4111,19.417,0
8264,411.1252,21.909,0
8265,545.7806,24.934,0
8266,621.7851,26.831,0
8267,597.6685,27.637,0
8268,539.3564,27.912,0
8269,422.5357,27.715,0
8270,264.4937,27.141,0.0006
8271,102.4535,25.544,0
8272,6.5583,23.417,0
8273,0,22.383,0.0002
8274,0,21.623,0
8275,0,20.911,0
8276,0,20.24,0
8277,0,19.586,0
8278,0,18.987,0
8279,0,18.48,0
8280,0,17.993,0.0001
8281,0,17.52,0.0003
8282,0,17.12,0.0009
8283,0,16.798,0.0018
8284,0,16.52,0.0027
8285,0.6587,16.275,0.0035
8286,61.8402,17.143,0.0045
8287,209.37,19.067,0.0049
8288,370.0763,21.336,0.0037
8289,500.5923,24.182,0.0044
8290,577.0191,26.173,0.0052
8291,568.9051,26.885,0.0046
8292,511.8429,27.099,0.0035
8293,395.6826,26.862,0.0029
8294,243.6339,26.146,0.0017
8295,93.0642,24.311,0.0007
8296,5.9409,21.994,0.0003
8297,0,21.075,0.0002
8298,0,20.391,0.0002
8299,0,19.676,0.0003
8300,0,18.992,0.0002
8301,0,18.372,0.0001
8302,0,17.792,0.0001
8303,0,17.214,0.0001
8304,0,16.621,0
8305,0,16.091,0
8306,0,15.591,0
8307,0,15.121,0
8308,0,14.723,0
8309,0.6447,14.389,0.0002
8310,63.654,15.319,0.0005
8311,213.4837,17.332,0.0001
8312,373.8011,19.752,0.0008
8313,508.7805,23.072,0.0006
8314,586.3511,24.956,0.0009
8315,575.7123,25.731,0.0017
8316,521.1967,26.088,0.003
8317,406.917,25.99,0.0034
8318,251.336,25.36,0.0033
8319,94.1905,23.648,0.0033
8320,5.581,21.417,0.0055
8321,0,20.538,0.0096
8322,0,19.968,0.0152
8323,0,19.436,0.033
8324,0,18.801,0.0552
8325,0,18.079,0.0934
8326,0,17.444,0.1236
8327,0,16.927,0.1158
8328,0,16.467,0.0817
8329,0,15.955,0.0609
8330,0,15.505,0.0628
8331,0,15.12,0.0715
8332,0,14.7,0.0689
8333,0.4822,14.292,0.0624
8334,55.1452,14.854,0.0474
8335,194.2902,16.435,0.0274
8336,357.7564,18.765,0.0063
8337,497.3026,21.838,0.0028
8338,576.5662,23.407,0.0014
8339,575.3199,24.155,0.0011
8340,513.9687,24.457,0.0009
8341,400.6613,24.334,0.0007
8342,250.1591,23.708,0.0007
8343,98.2039,21.955,0.0005
8344,6.2155,19.585,0.0004
8345,0,18.49,0.0002
8346,0,17.652,0.0001
8347,0,16.845,0
8348,0,16.124,0
8349,0,15.431,0
8350,0,14.8,0
8351,0,14.227,0
8352,0,13.678,0
8353,0,13.148,0
8354,0,12.588,0
8355,0,12.039,0
8356,0,11.582,0
8357,0.6653,11.174,0
8358,70.5038,12.122,0
8359,237.5622,14.563,0
8360,409.9279,17.121,0
8361,544.8134,20.808,0
8362,622.1259,22.706,0
8363,615.6412,23.477,0
8364,559.162,23.808,0
8365,442.4861,23.671,0.0002
8366,279.9926,22.971,0.0003
8367,110.2476,21.007,0.0002
8368,6.9038,18.647,0.0001
8369,0,17.819,0.0001
8370,0,17.184,0
8371,0,16.729,0
8372,0,16.271,0
8373,0,15.771,0
8374,0,15.251,0
8375,0,14.795,0
8376,0,14.285,0.0001
8377,0,13.598,0.0001
8378,0,12.943,0.0001
8379,0,12.367,0
8380,0,11.897,0
8381,0.6556,11.546,0
8382,70.133,12.374,0
8383,234.5851,14.862,0
8384,399.1441,17.265,0
8385,531.8547,20.828,0
8386,607.2512,22.952,0
8387,615.5751,23.932,0
8388,555.6807,24.428,0
8389,436.2449,24.439,0
8390,267.8195,23.834,0
8391,103.1275,22.048,0
8392,6.1427,20.111,0
8393,0,19.355,0.001
8394,0,18.757,0.0003
8395,0,18.083,0.0003
8396,0,17.434,0.0007
8397,0,16.813,0.0021
8398,0,16.217,0.0104
8399,0,15.796,0.0504
8400,0,15.363,0.1432
8401,0,14.933,0.2279
8402,0,14.612,0.2911
8403,0,14.271,0.3165
8404,0,13.876,0.2918
8405,0.194,13.466,0.2134
8406,36.1436,13.652,0.1354
8407,149.511,14.963,0.0829
8408,294.066,16.808,0.0198
8409,406.7456,18.719,0.0262
8410,487.0764,20.334,0.0724
8411,519.282,21.488,0.1424
8412,489.5837,22.191,0.1398
8413,382.1769,22.314,0.0846
8414,235.2147,21.848,0.0404
8415,90.4647,20.115,0.0167
8416,5.7584,17.81,0.0058
8417,0,16.984,0.0027
8418,0,16.351,0.0014
8419,0,15.639,0.0011
8420,0,14.874,0.001
8421,0,14.119,0.0008
8422,0,13.381,0.0005
8423,0,12.685,0.0005
8424,0,12.061,0.0008
8425,0,11.455,0.001
8426,0,10.843,0.0009
8427,0,10.252,0.0006
8428,0,9.784,0.0006
8429,0.6753,9.409,0.0004
8430,78.1065,10.657,0.0002
8431,260.7888,13.632,0
8432,431.5481,16.195,0
8433,573.4253,19.645,0
8434,655.3239,21.867,0
8435,653.4112,22.765,0
8436,594.4213,23.122,0
8437,473.1286,22.989,0
8438,305.0078,22.295,0
8439,122.0879,20.176,0
8440,7.6021,17.783,0
8441,0,16.882,0
8442,0,16.339,0
8443,0,15.905,0
8444,0,15.489,0
8445,0,14.982,0
8446,0,14.425,0
8447,0,13.839,0
8448,0,13.078,0
8449,0,12.231,0
8450,0,11.402,0
8451,0,10.73,0
8452,0,10.226,0
8453,0.7053,9.794,0
8454,79.541,10.648,0
8455,260.6658,13.754,0
8456,440.344,16.333,0
8457,578.721,20.173,0
8458,656.3013,22.481,0
8459,640.1044,23.319,0
8460,580.3173,23.672,0
8461,459.3408,23.552,0
8462,278.3861,22.774,0
8463,108.4796,20.586,0
8464,6.7381,18.115,0
8465,0,16.965,0
8466,0,16.138,0
8467,0,15.518,0
8468,0,15.017,0
8469,0,14.632,0
8470,0,14.155,0
8471,0,13.663,0
8472,0,13.164,0.001
8473,0,12.666,0.001
8474,0,12.306,0.001
8475,0,11.996,0
8476,0,11.694,0
8477,0.6231,11.423,0.0004
8478,67.0183,12.122,0.0001
8479,224.9819,14.426,0.0005
8480,393.8581,16.776,0
8481,522.4518,20.317,0
8482,593.6517,22.219,0
8483,583.3806,23.03,0.0001
8484,518.6844,23.345,0.0003
8485,396.2915,23.201,0.0006
8486,240.6104,22.605,0.0009
8487,90.093,21.024,0.0006
8488,5.3272,19.087,0.0004
8489,0,18.119,0.0005
8490,0,17.385,0.0003
8491,0,16.709,0.0002
8492,0,16.177,0.0002
8493,0,15.784,0.0005
8494,0,15.403,0.0005
8495,0,15.055,0.0008
8496,0,14.775,0.0012
8497,0,14.5,0.0017
8498,0,14.106,0.0022
8499,0,13.67,0.0027
8500,0,13.361,0.0039
8501,0.5275,13.137,0.0074
8502,54.3836,13.736,0.0111
8503,184.0546,15.402,0.0127
8504,323.2256,17.531,0.0943
8505,424.0946,20.197,0.0417
8506,470.6758,21.607,0.0221
8507,494.0975,22.349,0.0194
8508,459.6874,22.751,0.019
8509,378.9159,22.826,0.0187
8510,246.0716,22.408,0.0148
8511,98.0544,21.043,0.01
8512,5.9461,18.98,0.0097
8513,0,18.082,0.0094
8514,0,17.348,0.0061
8515,0,16.639,0.0029
8516,0,16.009,0.0015
8517,0,15.38,0.0004
8518,0,14.706,0.0002
8519,0,14.101,0.0001
8520,0,13.634,0.0001
8521,0,13.26,0.0001
8522,0,12.953,0.0001
8523,0,12.693,0.0001
8524,0,12.446,0.0001
8525,0.643,12.241,0.0001
8526,70.9191,13.472,0.0013
8527,238.1256,15.924,0.0001
8528,411.7886,19.043,0
8529,546.3742,21.829,0.0001
8530,622.2246,23.356,0.001
8531,601.7641,24.186,0.0022
8532,540.2881,24.543,0.0046
8533,415.4779,24.407,0.0066
8534,254.4465,23.806,0.0069
8535,95.7588,22.256,0.003
8536,5.5201,20.274,0.0016
8537,0,19.496,0.0012
8538,0,18.874,0.0011
8539,0,18.31,0.0012
8540,0,17.891,0.0011
8541,0,17.588,0.0015
8542,0,17.276,0.002
8543,0,16.906,0.0023
8544,0,16.521,0.0021
8545,0,16.112,0.0019
8546,0,15.712,0.0017
8547,0,15.289,0.0015
8548,0,14.877,0.0016
8549,0.5504,14.524,0.0033
8550,51.724,15.15,0.0094
8551,164.565,16.746,0.0035
8552,270.7398,18.598,0.001
8553,358.4944,20.731,0.0022
8554,413.977,21.988,0.0028
8555,412.755,22.546,0.004
8556,374.8398,22.712,0.0053
8557,300.8985,22.566,0.006
8558,189.208,22.042,0.0047
8559,71.9409,20.765,0.0025
8560,3.9877,19.167,0.0032
